index,slide_id,project
3931,TCGA-YL-A8SP-01Z-00-DX1,TCGA-PRAD
3932,TCGA-YL-A9WY-01Z-00-DX1,TCGA-PRAD
3933,TCGA-XK-AAIR-01Z-00-DX1,TCGA-PRAD
3934,TCGA-HI-7169-01Z-00-DX1,TCGA-PRAD
3935,TCGA-YL-A8SL-01Z-00-DX4,TCGA-PRAD
3936,TCGA-KK-A8I7-01Z-00-DX1,TCGA-PRAD
3937,TCGA-YL-A8SH-01Z-00-DX4,TCGA-PRAD
3938,TCGA-YL-A8SA-01Z-00-DX1,TCGA-PRAD
3939,TCGA-KK-A8I9-01Z-00-DX1,TCGA-PRAD
3940,TCGA-KK-A8I8-01Z-00-DX1,TCGA-PRAD
3941,TCGA-J4-A83L-01Z-00-DX1,TCGA-PRAD
3942,TCGA-TP-A8TV-01Z-00-DX1,TCGA-PRAD
3943,TCGA-EJ-5506-01Z-00-DX1,TCGA-PRAD
3944,TCGA-EJ-A46F-01Z-00-DX1,TCGA-PRAD
3945,TCGA-YL-A8HK-01Z-00-DX1,TCGA-PRAD
3946,TCGA-V1-A9O7-01Z-00-DX1,TCGA-PRAD
3947,TCGA-V1-A8ML-01Z-00-DX1,TCGA-PRAD
3948,TCGA-CH-5769-01Z-00-DX1,TCGA-PRAD
3949,TCGA-J4-A83I-01Z-00-DX1,TCGA-PRAD
3950,TCGA-EJ-5499-01Z-00-DX1,TCGA-PRAD
3951,TCGA-EJ-5494-01Z-00-DX1,TCGA-PRAD
3952,TCGA-YL-A8SC-01Z-00-DX1,TCGA-PRAD
3953,TCGA-HC-7737-01Z-00-DX1,TCGA-PRAD
3954,TCGA-Y6-A8TL-01Z-00-DX5,TCGA-PRAD
3955,TCGA-HC-7079-01Z-00-DX1,TCGA-PRAD
3956,TCGA-HC-7736-01Z-00-DX1,TCGA-PRAD
3957,TCGA-VP-A875-01Z-00-DX1,TCGA-PRAD
3958,TCGA-FC-A6HD-01Z-00-DX1,TCGA-PRAD
3959,TCGA-CH-5752-01Z-00-DX1,TCGA-PRAD
3960,TCGA-CH-5740-01Z-00-DX1,TCGA-PRAD
3961,TCGA-V1-A9OF-01Z-00-DX1,TCGA-PRAD
3962,TCGA-EJ-5531-01Z-00-DX1,TCGA-PRAD
3963,TCGA-EJ-7789-01Z-00-DX1,TCGA-PRAD
3964,TCGA-EJ-7785-01Z-00-DX1,TCGA-PRAD
3965,TCGA-EJ-7315-01Z-00-DX1,TCGA-PRAD
3966,TCGA-HC-7075-01Z-00-DX1,TCGA-PRAD
3967,TCGA-KK-A8IM-01Z-00-DX1,TCGA-PRAD
3968,TCGA-HC-8265-01Z-00-DX1,TCGA-PRAD
3969,TCGA-KK-A6E8-01Z-00-DX1,TCGA-PRAD
3970,TCGA-HC-7747-01Z-00-DX1,TCGA-PRAD
3971,TCGA-HC-A6AN-01Z-00-DX1,TCGA-PRAD
3972,TCGA-WW-A8ZI-01Z-00-DX5,TCGA-PRAD
3973,TCGA-J4-8200-01Z-00-DX1,TCGA-PRAD
3974,TCGA-2A-A8VT-01Z-00-DX1,TCGA-PRAD
3975,TCGA-V1-A9Z9-01Z-00-DX1,TCGA-PRAD
3976,TCGA-XJ-A83F-01Z-00-DX1,TCGA-PRAD
3977,TCGA-KK-A59Z-01Z-00-DX1,TCGA-PRAD
3978,TCGA-CH-5763-01Z-00-DX1,TCGA-PRAD
3979,TCGA-2A-A8VX-01Z-00-DX1,TCGA-PRAD
3980,TCGA-YL-A8SJ-01Z-00-DX1,TCGA-PRAD
3981,TCGA-EJ-7791-01Z-00-DX1,TCGA-PRAD
3982,TCGA-HC-8262-01Z-00-DX1,TCGA-PRAD
3983,TCGA-J4-AAU2-01Z-00-DX1,TCGA-PRAD
3984,TCGA-M7-A724-01Z-00-DX1,TCGA-PRAD
3985,TCGA-VP-A87K-01Z-00-DX1,TCGA-PRAD
3986,TCGA-KK-A7AQ-01Z-00-DX1,TCGA-PRAD
3987,TCGA-MG-AAMC-01Z-00-DX2,TCGA-PRAD
3988,TCGA-J4-A67O-01Z-00-DX1,TCGA-PRAD
3989,TCGA-HC-7081-01Z-00-DX1,TCGA-PRAD
3990,TCGA-HC-A6AQ-01Z-00-DX1,TCGA-PRAD
3991,TCGA-HI-7168-01Z-00-DX1,TCGA-PRAD
3992,TCGA-CH-5754-01Z-00-DX1,TCGA-PRAD
3993,TCGA-KK-A8IJ-01Z-00-DX1,TCGA-PRAD
3994,TCGA-Y6-A9XI-01Z-00-DX4,TCGA-PRAD
3995,TCGA-G9-6371-01Z-00-DX1,TCGA-PRAD
3996,TCGA-EJ-7784-01Z-00-DX1,TCGA-PRAD
3997,TCGA-KK-A8I6-01Z-00-DX1,TCGA-PRAD
3998,TCGA-HC-8259-01Z-00-DX1,TCGA-PRAD
3999,TCGA-V1-A8WN-01Z-00-DX1,TCGA-PRAD
4000,TCGA-EJ-5542-01Z-00-DX1,TCGA-PRAD
4001,TCGA-KK-A7AY-01Z-00-DX1,TCGA-PRAD
4002,TCGA-YL-A8HM-01Z-00-DX1,TCGA-PRAD
4003,TCGA-CH-5766-01Z-00-DX1,TCGA-PRAD
4004,TCGA-EJ-5502-01Z-00-DX1,TCGA-PRAD
4005,TCGA-KK-A8IL-01Z-00-DX1,TCGA-PRAD
4006,TCGA-YL-A9WH-01Z-00-DX1,TCGA-PRAD
4007,TCGA-V1-A9Z7-01Z-00-DX1,TCGA-PRAD
4008,TCGA-HC-A9TE-01Z-00-DX1,TCGA-PRAD
4009,TCGA-X4-A8KQ-01Z-00-DX9,TCGA-PRAD
4010,TCGA-HC-7819-01Z-00-DX1,TCGA-PRAD
4011,TCGA-G9-6384-01Z-00-DX1,TCGA-PRAD
4012,TCGA-J4-8198-01Z-00-DX1,TCGA-PRAD
4013,TCGA-HC-7212-01Z-00-DX1,TCGA-PRAD
4014,TCGA-Y6-A8TL-01Z-00-DX4,TCGA-PRAD
4015,TCGA-QU-A6IL-01Z-00-DX1,TCGA-PRAD
4016,TCGA-KK-A8IG-01Z-00-DX1,TCGA-PRAD
4017,TCGA-M7-A725-01Z-00-DX1,TCGA-PRAD
4018,TCGA-G9-6494-01Z-00-DX1,TCGA-PRAD
4019,TCGA-HC-7748-01Z-00-DX1,TCGA-PRAD
4020,TCGA-V1-A9O5-01Z-00-DX1,TCGA-PRAD
4021,TCGA-EJ-7328-01Z-00-DX1,TCGA-PRAD
4022,TCGA-G9-6356-01Z-00-DX1,TCGA-PRAD
4023,TCGA-HC-A8D0-01Z-00-DX1,TCGA-PRAD
4024,TCGA-V1-A8WV-01Z-00-DX1,TCGA-PRAD
4025,TCGA-YL-A8SI-01Z-00-DX3,TCGA-PRAD
4026,TCGA-YL-A8HO-01Z-00-DX1,TCGA-PRAD
4027,TCGA-YL-A8SR-01Z-00-DX1,TCGA-PRAD
4028,TCGA-KK-A6DY-01Z-00-DX1,TCGA-PRAD
4029,TCGA-H9-7775-01Z-00-DX1,TCGA-PRAD
4030,TCGA-G9-7509-01Z-00-DX1,TCGA-PRAD
4031,TCGA-H9-A6BX-01Z-00-DX1,TCGA-PRAD
4032,TCGA-KK-A6E7-01Z-00-DX1,TCGA-PRAD
4033,TCGA-VP-A87E-01Z-00-DX1,TCGA-PRAD
4034,TCGA-EJ-7783-01Z-00-DX1,TCGA-PRAD
4035,TCGA-XQ-A8TA-01Z-00-DX2,TCGA-PRAD
4036,TCGA-KK-A6E3-01Z-00-DX1,TCGA-PRAD
4037,TCGA-XK-AAJT-01Z-00-DX1,TCGA-PRAD
4038,TCGA-CH-5764-01Z-00-DX1,TCGA-PRAD
4039,TCGA-G9-7519-01Z-00-DX1,TCGA-PRAD
4040,TCGA-V1-A9ZR-01Z-00-DX1,TCGA-PRAD
4041,TCGA-YL-A9WJ-01Z-00-DX1,TCGA-PRAD
4042,TCGA-2A-A8VL-01Z-00-DX1,TCGA-PRAD
4043,TCGA-2A-A8W3-01Z-00-DX1,TCGA-PRAD
4044,TCGA-J4-A6M7-01Z-00-DX1,TCGA-PRAD
4045,TCGA-EJ-5524-01Z-00-DX1,TCGA-PRAD
4046,TCGA-FC-7961-01Z-00-DX1,TCGA-PRAD
4047,TCGA-CH-5739-01Z-00-DX1,TCGA-PRAD
4048,TCGA-HC-7232-01Z-00-DX1,TCGA-PRAD
4049,TCGA-VP-A872-01Z-00-DX1,TCGA-PRAD
4050,TCGA-YL-A8SK-01Z-00-DX2,TCGA-PRAD
4051,TCGA-KK-A8I4-01Z-00-DX1,TCGA-PRAD
4052,TCGA-KK-A5A1-01Z-00-DX1,TCGA-PRAD
4053,TCGA-V1-A8MM-01Z-00-DX1,TCGA-PRAD
4054,TCGA-G9-6361-01Z-00-DX1,TCGA-PRAD
4055,TCGA-V1-A9OY-01Z-00-DX1,TCGA-PRAD
4056,TCGA-2A-A8VV-01Z-00-DX1,TCGA-PRAD
4057,TCGA-V1-A9OQ-01Z-00-DX1,TCGA-PRAD
4058,TCGA-YL-A9WI-01Z-00-DX2,TCGA-PRAD
4059,TCGA-HC-8258-01Z-00-DX1,TCGA-PRAD
4060,TCGA-Y6-A9XI-01Z-00-DX2,TCGA-PRAD
4061,TCGA-HC-A6HX-01Z-00-DX1,TCGA-PRAD
4062,TCGA-G9-6363-01Z-00-DX1,TCGA-PRAD
4063,TCGA-EJ-5521-01Z-00-DX1,TCGA-PRAD
4064,TCGA-WW-A8ZI-01Z-00-DX4,TCGA-PRAD
4065,TCGA-CH-5744-01Z-00-DX1,TCGA-PRAD
4066,TCGA-HC-7210-01Z-00-DX1,TCGA-PRAD
4067,TCGA-V1-A9OH-01Z-00-DX1,TCGA-PRAD
4068,TCGA-XK-AAJP-01Z-00-DX1,TCGA-PRAD
4069,TCGA-V1-A9O9-01Z-00-DX1,TCGA-PRAD
4070,TCGA-V1-A8MG-01Z-00-DX1,TCGA-PRAD
4071,TCGA-HC-7233-01Z-00-DX1,TCGA-PRAD
4072,TCGA-V1-A9OT-01Z-00-DX1,TCGA-PRAD
4073,TCGA-EJ-7786-01Z-00-DX1,TCGA-PRAD
4074,TCGA-G9-7525-01Z-00-DX1,TCGA-PRAD
4075,TCGA-EJ-5505-01Z-00-DX1,TCGA-PRAD
4076,TCGA-YL-A8S9-01Z-00-DX1,TCGA-PRAD
4077,TCGA-YL-A8SL-01Z-00-DX2,TCGA-PRAD
4078,TCGA-EJ-A46G-01Z-00-DX1,TCGA-PRAD
4079,TCGA-EJ-5497-01Z-00-DX1,TCGA-PRAD
4080,TCGA-CH-5750-01Z-00-DX1,TCGA-PRAD
4081,TCGA-YL-A8SB-01Z-00-DX1,TCGA-PRAD
4082,TCGA-HC-A8D1-01Z-00-DX1,TCGA-PRAD
4083,TCGA-FC-7708-01Z-00-DX1,TCGA-PRAD
4084,TCGA-EJ-5498-01Z-00-DX1,TCGA-PRAD
4085,TCGA-X4-A8KQ-01Z-00-DX4,TCGA-PRAD
4086,TCGA-G9-6343-01Z-00-DX1,TCGA-PRAD
4087,TCGA-VP-A878-01Z-00-DX1,TCGA-PRAD
4088,TCGA-Y6-A8TL-01Z-00-DX3,TCGA-PRAD
4089,TCGA-KK-A6E0-01Z-00-DX1,TCGA-PRAD
4090,TCGA-CH-5767-01Z-00-DX1,TCGA-PRAD
4091,TCGA-Y6-A8TL-01Z-00-DX2,TCGA-PRAD
4092,TCGA-EJ-5504-01Z-00-DX1,TCGA-PRAD
4093,TCGA-EJ-A46E-01Z-00-DX1,TCGA-PRAD
4094,TCGA-2A-A8W1-01Z-00-DX1,TCGA-PRAD
4095,TCGA-XK-AAJR-01Z-00-DX1,TCGA-PRAD
4096,TCGA-HI-7171-01Z-00-DX1,TCGA-PRAD
4097,TCGA-HC-A9TH-01Z-00-DX1,TCGA-PRAD
4098,TCGA-YL-A8SF-01Z-00-DX1,TCGA-PRAD
4099,TCGA-KK-A59V-01Z-00-DX1,TCGA-PRAD
4100,TCGA-YL-A9WI-01Z-00-DX3,TCGA-PRAD
4101,TCGA-EJ-7782-01Z-00-DX1,TCGA-PRAD
4102,TCGA-YL-A8SO-01Z-00-DX1,TCGA-PRAD
4103,TCGA-HC-7820-01Z-00-DX1,TCGA-PRAD
4104,TCGA-G9-6366-01Z-00-DX1,TCGA-PRAD
4105,TCGA-EJ-7314-01Z-00-DX1,TCGA-PRAD
4106,TCGA-HC-A8CY-01Z-00-DX1,TCGA-PRAD
4107,TCGA-G9-6370-01Z-00-DX1,TCGA-PRAD
4108,TCGA-X4-A8KS-01Z-00-DX2,TCGA-PRAD
4109,TCGA-G9-7510-01Z-00-DX1,TCGA-PRAD
4110,TCGA-G9-6347-01Z-00-DX1,TCGA-PRAD
4111,TCGA-G9-7522-01Z-00-DX1,TCGA-PRAD
4112,TCGA-HC-A632-01Z-00-DX1,TCGA-PRAD
4113,TCGA-HC-A6HY-01Z-00-DX1,TCGA-PRAD
4114,TCGA-QU-A6IP-01Z-00-DX1,TCGA-PRAD
4115,TCGA-YL-A9WX-01Z-00-DX1,TCGA-PRAD
4116,TCGA-XJ-A9DX-01Z-00-DX1,TCGA-PRAD
4117,TCGA-YL-A8SH-01Z-00-DX2,TCGA-PRAD
4118,TCGA-2A-AAYU-01Z-00-DX1,TCGA-PRAD
4119,TCGA-HC-7750-01Z-00-DX1,TCGA-PRAD
4120,TCGA-H9-A6BY-01Z-00-DX1,TCGA-PRAD
4121,TCGA-EJ-5496-01Z-00-DX1,TCGA-PRAD
4122,TCGA-EJ-5518-01Z-00-DX1,TCGA-PRAD
4123,TCGA-KK-A8IH-01Z-00-DX1,TCGA-PRAD
4124,TCGA-V1-A9OX-01Z-00-DX1,TCGA-PRAD
4125,TCGA-KK-A6E4-01Z-00-DX1,TCGA-PRAD
4126,TCGA-WW-A8ZI-01Z-00-DX7,TCGA-PRAD
4127,TCGA-EJ-5510-01Z-00-DX1,TCGA-PRAD
4128,TCGA-EJ-A46H-01Z-00-DX1,TCGA-PRAD
4129,TCGA-QU-A6IN-01Z-00-DX1,TCGA-PRAD
4130,TCGA-YL-A8HJ-01Z-00-DX1,TCGA-PRAD
4131,TCGA-VP-A87B-01Z-00-DX1,TCGA-PRAD
4132,TCGA-KK-A6E6-01Z-00-DX1,TCGA-PRAD
4133,TCGA-HC-A4ZV-01Z-00-DX1,TCGA-PRAD
4134,TCGA-YL-A8SH-01Z-00-DX1,TCGA-PRAD
4135,TCGA-J4-A83M-01Z-00-DX1,TCGA-PRAD
4136,TCGA-QU-A6IM-01Z-00-DX1,TCGA-PRAD
4137,TCGA-J4-A67Q-01Z-00-DX1,TCGA-PRAD
4138,TCGA-HC-7745-01Z-00-DX1,TCGA-PRAD
4139,TCGA-HC-A6AS-01Z-00-DX1,TCGA-PRAD
4140,TCGA-CH-5743-01Z-00-DX1,TCGA-PRAD
4141,TCGA-V1-A8MU-01Z-00-DX1,TCGA-PRAD
4142,TCGA-KK-A7AU-01Z-00-DX1,TCGA-PRAD
4143,TCGA-XJ-A83G-01Z-00-DX1,TCGA-PRAD
4144,TCGA-X4-A8KS-01Z-00-DX4,TCGA-PRAD
4145,TCGA-FC-A5OB-01Z-00-DX1,TCGA-PRAD
4146,TCGA-XK-AAK1-01Z-00-DX1,TCGA-PRAD
4147,TCGA-G9-A9S4-01Z-00-DX1,TCGA-PRAD
4148,TCGA-WW-A8ZI-01Z-00-DX1,TCGA-PRAD
4149,TCGA-HC-7741-01Z-00-DX1,TCGA-PRAD
4150,TCGA-CH-5741-01Z-00-DX1,TCGA-PRAD
4151,TCGA-G9-A9S0-01Z-00-DX1,TCGA-PRAD
4152,TCGA-XK-AAIV-01Z-00-DX1,TCGA-PRAD
4153,TCGA-EJ-7327-01Z-00-DX1,TCGA-PRAD
4154,TCGA-V1-A8MJ-01Z-00-DX1,TCGA-PRAD
4155,TCGA-HC-7077-01Z-00-DX1,TCGA-PRAD
4156,TCGA-HC-A76X-01Z-00-DX1,TCGA-PRAD
4157,TCGA-YL-A9WK-01Z-00-DX1,TCGA-PRAD
4158,TCGA-WW-A8ZI-01Z-00-DX8,TCGA-PRAD
4159,TCGA-G9-6351-01Z-00-DX1,TCGA-PRAD
4160,TCGA-HC-8264-01Z-00-DX1,TCGA-PRAD
4161,TCGA-EJ-5501-01Z-00-DX1,TCGA-PRAD
4162,TCGA-CH-5738-01Z-00-DX1,TCGA-PRAD
4163,TCGA-VP-A87H-01Z-00-DX1,TCGA-PRAD
4164,TCGA-EJ-5522-01Z-00-DX1,TCGA-PRAD
4165,TCGA-FC-A4JI-01Z-00-DX1,TCGA-PRAD
4166,TCGA-X4-A8KQ-01Z-00-DX2,TCGA-PRAD
4167,TCGA-EJ-7317-01Z-00-DX1,TCGA-PRAD
4168,TCGA-Y6-A9XI-01Z-00-DX3,TCGA-PRAD
4169,TCGA-EJ-7788-01Z-00-DX1,TCGA-PRAD
4170,TCGA-G9-6364-01Z-00-DX1,TCGA-PRAD
4171,TCGA-VP-A879-01Z-00-DX1,TCGA-PRAD
4172,TCGA-J4-AATV-01Z-00-DX1,TCGA-PRAD
4173,TCGA-X4-A8KQ-01Z-00-DX7,TCGA-PRAD
4174,TCGA-HC-A6AO-01Z-00-DX1,TCGA-PRAD
4175,TCGA-X4-A8KS-01Z-00-DX3,TCGA-PRAD
4176,TCGA-CH-5748-01Z-00-DX1,TCGA-PRAD
4177,TCGA-G9-6342-01Z-00-DX1,TCGA-PRAD
4178,TCGA-G9-6329-01Z-00-DX1,TCGA-PRAD
4179,TCGA-EJ-5514-01Z-00-DX1,TCGA-PRAD
4180,TCGA-VP-AA1N-01Z-00-DX1,TCGA-PRAD
4181,TCGA-KK-A6E2-01Z-00-DX1,TCGA-PRAD
4182,TCGA-KK-A6E5-01Z-00-DX1,TCGA-PRAD
4183,TCGA-EJ-5530-01Z-00-DX1,TCGA-PRAD
4184,TCGA-J4-A83K-01Z-00-DX1,TCGA-PRAD
4185,TCGA-EJ-5512-01Z-00-DX1,TCGA-PRAD
4186,TCGA-V1-A8MK-01Z-00-DX1,TCGA-PRAD
4187,TCGA-M7-A723-01Z-00-DX1,TCGA-PRAD
4188,TCGA-J4-A67N-01Z-00-DX1,TCGA-PRAD
4189,TCGA-KK-A7AW-01Z-00-DX1,TCGA-PRAD
4190,TCGA-G9-6369-01Z-00-DX1,TCGA-PRAD
4191,TCGA-2A-AAYF-01Z-00-DX1,TCGA-PRAD
4192,TCGA-HI-7170-01Z-00-DX1,TCGA-PRAD
4193,TCGA-J4-A67T-01Z-00-DX1,TCGA-PRAD
4194,TCGA-KK-A8I5-01Z-00-DX1,TCGA-PRAD
4195,TCGA-KK-A7B2-01Z-00-DX1,TCGA-PRAD
4196,TCGA-X4-A8KQ-01Z-00-DX5,TCGA-PRAD
4197,TCGA-EJ-7331-01Z-00-DX1,TCGA-PRAD
4198,TCGA-V1-A9OA-01Z-00-DX1,TCGA-PRAD
4199,TCGA-KK-A8IB-01Z-00-DX1,TCGA-PRAD
4200,TCGA-V1-A8WL-01Z-00-DX1,TCGA-PRAD
4201,TCGA-EJ-7794-01Z-00-DX1,TCGA-PRAD
4202,TCGA-HC-7209-01Z-00-DX1,TCGA-PRAD
4203,TCGA-EJ-7123-01Z-00-DX1,TCGA-PRAD
4204,TCGA-EJ-5503-01Z-00-DX1,TCGA-PRAD
4205,TCGA-HC-7080-01Z-00-DX1,TCGA-PRAD
4206,TCGA-XJ-A9DK-01Z-00-DX1,TCGA-PRAD
4207,TCGA-FC-A66V-01Z-00-DX1,TCGA-PRAD
4208,TCGA-CG-4440-01Z-00-DX1,TCGA-STAD
4209,TCGA-HU-A4GF-01Z-00-DX1,TCGA-STAD
4210,TCGA-HU-8238-01Z-00-DX1,TCGA-STAD
4211,TCGA-BR-A453-01Z-00-DX1,TCGA-STAD
4212,TCGA-HF-7136-01Z-00-DX1,TCGA-STAD
4213,TCGA-VQ-A8DZ-01Z-00-DX1,TCGA-STAD
4214,TCGA-VQ-A928-01Z-00-DX1,TCGA-STAD
4215,TCGA-HU-A4H5-01Z-00-DX1,TCGA-STAD
4216,TCGA-D7-6520-01Z-00-DX2,TCGA-STAD
4217,TCGA-VQ-A8PE-01Z-00-DX1,TCGA-STAD
4218,TCGA-HU-A4GN-01Z-00-DX1,TCGA-STAD
4219,TCGA-HF-7131-01Z-00-DX1,TCGA-STAD
4220,TCGA-R5-A804-01Z-00-DX1,TCGA-STAD
4221,TCGA-IN-7808-01Z-00-DX1,TCGA-STAD
4222,TCGA-CG-4465-01Z-00-DX1,TCGA-STAD
4223,TCGA-D7-8576-01Z-00-DX1,TCGA-STAD
4224,TCGA-RD-A8N6-01Z-00-DX1,TCGA-STAD
4225,TCGA-HU-8610-01Z-00-DX1,TCGA-STAD
4226,TCGA-IN-7806-01Z-00-DX1,TCGA-STAD
4227,TCGA-HF-7133-01Z-00-DX1,TCGA-STAD
4228,TCGA-D7-6518-01Z-00-DX1,TCGA-STAD
4229,TCGA-BR-A4CR-01Z-00-DX1,TCGA-STAD
4230,TCGA-BR-8679-01Z-00-DX1,TCGA-STAD
4231,TCGA-BR-6710-01Z-00-DX1,TCGA-STAD
4232,TCGA-BR-6564-01Z-00-DX1,TCGA-STAD
4233,TCGA-BR-A44U-01Z-00-DX1,TCGA-STAD
4234,TCGA-BR-8285-01Z-00-DX1,TCGA-STAD
4235,TCGA-D7-6817-01Z-00-DX2,TCGA-STAD
4236,TCGA-VQ-AA6I-01Z-00-DX1,TCGA-STAD
4237,TCGA-BR-7901-01Z-00-DX1,TCGA-STAD
4238,TCGA-D7-8579-01Z-00-DX1,TCGA-STAD
4239,TCGA-FP-A4BE-01Z-00-DX1,TCGA-STAD
4240,TCGA-HU-A4GQ-01Z-00-DX1,TCGA-STAD
4241,TCGA-CD-5801-01Z-00-DX1,TCGA-STAD
4242,TCGA-CD-A486-01Z-00-DX1,TCGA-STAD
4243,TCGA-VQ-A91U-01Z-00-DX1,TCGA-STAD
4244,TCGA-D7-6521-01Z-00-DX1,TCGA-STAD
4245,TCGA-BR-A4QM-01Z-00-DX1,TCGA-STAD
4246,TCGA-BR-A4IZ-01Z-00-DX1,TCGA-STAD
4247,TCGA-D7-8575-01Z-00-DX2,TCGA-STAD
4248,TCGA-BR-A4QL-01Z-00-DX1,TCGA-STAD
4249,TCGA-R5-A7O7-01Z-00-DX1,TCGA-STAD
4250,TCGA-VQ-A8PK-01Z-00-DX1,TCGA-STAD
4251,TCGA-VQ-A922-01Z-00-DX1,TCGA-STAD
4252,TCGA-BR-8381-01Z-00-DX1,TCGA-STAD
4253,TCGA-VQ-AA6G-01Z-00-DX1,TCGA-STAD
4254,TCGA-HU-A4GY-01Z-00-DX1,TCGA-STAD
4255,TCGA-D7-A6F0-01Z-00-DX1,TCGA-STAD
4256,TCGA-RD-A8N0-01Z-00-DX1,TCGA-STAD
4257,TCGA-VQ-AA6K-01Z-00-DX1,TCGA-STAD
4258,TCGA-KB-A6F7-01Z-00-DX1,TCGA-STAD
4259,TCGA-MX-A5UJ-01Z-00-DX1,TCGA-STAD
4260,TCGA-VQ-A91S-01Z-00-DX1,TCGA-STAD
4261,TCGA-VQ-A8PP-01Z-00-DX1,TCGA-STAD
4262,TCGA-D7-A6EV-01Z-00-DX1,TCGA-STAD
4263,TCGA-HU-8604-01Z-00-DX1,TCGA-STAD
4264,TCGA-VQ-A8DV-01Z-00-DX1,TCGA-STAD
4265,TCGA-VQ-A924-01Z-00-DX1,TCGA-STAD
4266,TCGA-VQ-A8PM-01Z-00-DX1,TCGA-STAD
4267,TCGA-BR-8592-01Z-00-DX1,TCGA-STAD
4268,TCGA-HU-8608-01Z-00-DX1,TCGA-STAD
4269,TCGA-BR-8286-01Z-00-DX1,TCGA-STAD
4270,TCGA-BR-8369-01Z-00-DX1,TCGA-STAD
4271,TCGA-EQ-5647-01Z-00-DX1,TCGA-STAD
4272,TCGA-3M-AB47-01Z-00-DX1,TCGA-STAD
4273,TCGA-CG-4305-01Z-00-DX1,TCGA-STAD
4274,TCGA-KB-A93H-01Z-00-DX1,TCGA-STAD
4275,TCGA-D7-6815-01Z-00-DX1,TCGA-STAD
4276,TCGA-BR-6565-01Z-00-DX1,TCGA-STAD
4277,TCGA-VQ-A91N-01Z-00-DX1,TCGA-STAD
4278,TCGA-BR-6454-01Z-00-DX1,TCGA-STAD
4279,TCGA-VQ-A8PT-01Z-00-DX1,TCGA-STAD
4280,TCGA-VQ-A923-01Z-00-DX1,TCGA-STAD
4281,TCGA-D7-6521-01Z-00-DX2,TCGA-STAD
4282,TCGA-HU-A4H0-01Z-00-DX1,TCGA-STAD
4283,TCGA-FP-A4BF-01Z-00-DX1,TCGA-STAD
4284,TCGA-BR-8686-01Z-00-DX1,TCGA-STAD
4285,TCGA-D7-6528-01Z-00-DX1,TCGA-STAD
4286,TCGA-BR-7197-01Z-00-DX1,TCGA-STAD
4287,TCGA-CG-4475-01Z-00-DX1,TCGA-STAD
4288,TCGA-D7-A747-01Z-00-DX1,TCGA-STAD
4289,TCGA-BR-8682-01Z-00-DX1,TCGA-STAD
4290,TCGA-VQ-A8PD-01Z-00-DX1,TCGA-STAD
4291,TCGA-D7-8574-01Z-00-DX1,TCGA-STAD
4292,TCGA-CD-8530-01Z-00-DX1,TCGA-STAD
4293,TCGA-BR-A4J1-01Z-00-DX1,TCGA-STAD
4294,TCGA-BR-8289-01Z-00-DX1,TCGA-STAD
4295,TCGA-BR-A4J9-01Z-00-DX1,TCGA-STAD
4296,TCGA-D7-5578-01Z-00-DX1,TCGA-STAD
4297,TCGA-D7-6526-01Z-00-DX1,TCGA-STAD
4298,TCGA-B7-5816-01Z-00-DX1,TCGA-STAD
4299,TCGA-VQ-A8PX-01Z-00-DX1,TCGA-STAD
4300,TCGA-BR-8291-01Z-00-DX1,TCGA-STAD
4301,TCGA-HU-A4G3-01Z-00-DX1,TCGA-STAD
4302,TCGA-D7-8578-01Z-00-DX1,TCGA-STAD
4303,TCGA-VQ-A91Y-01Z-00-DX1,TCGA-STAD
4304,TCGA-BR-8680-01Z-00-DX1,TCGA-STAD
4305,TCGA-VQ-A8PQ-01Z-00-DX1,TCGA-STAD
4306,TCGA-RD-A7BS-01Z-00-DX1,TCGA-STAD
4307,TCGA-VQ-A92D-01Z-00-DX1,TCGA-STAD
4308,TCGA-VQ-A91K-01Z-00-DX1,TCGA-STAD
4309,TCGA-VQ-A91Z-01Z-00-DX1,TCGA-STAD
4310,TCGA-BR-6455-01Z-00-DX1,TCGA-STAD
4311,TCGA-BR-8368-01Z-00-DX1,TCGA-STAD
4312,TCGA-CD-A4MG-01Z-00-DX1,TCGA-STAD
4313,TCGA-BR-6802-01Z-00-DX1,TCGA-STAD
4314,TCGA-VQ-A94R-01Z-00-DX1,TCGA-STAD
4315,TCGA-BR-8060-01Z-00-DX1,TCGA-STAD
4316,TCGA-FP-A9TM-01Z-00-DX1,TCGA-STAD
4317,TCGA-CG-4444-01Z-00-DX1,TCGA-STAD
4318,TCGA-D7-6822-01Z-00-DX2,TCGA-STAD
4319,TCGA-D7-8574-01Z-00-DX2,TCGA-STAD
4320,TCGA-BR-8384-01Z-00-DX1,TCGA-STAD
4321,TCGA-BR-7715-01Z-00-DX1,TCGA-STAD
4322,TCGA-D7-6527-01Z-00-DX2,TCGA-STAD
4323,TCGA-D7-8573-01Z-00-DX2,TCGA-STAD
4324,TCGA-D7-6519-01Z-00-DX2,TCGA-STAD
4325,TCGA-CG-4477-01Z-00-DX1,TCGA-STAD
4326,TCGA-HU-A4GX-01Z-00-DX1,TCGA-STAD
4327,TCGA-D7-A6F2-01Z-00-DX1,TCGA-STAD
4328,TCGA-BR-8297-01Z-00-DX1,TCGA-STAD
4329,TCGA-BR-A4PD-01Z-00-DX1,TCGA-STAD
4330,TCGA-RD-A8N1-01Z-00-DX1,TCGA-STAD
