index,slide_id,project,fold
4754,TCGA-BA-6872-01Z-00-DX1,TCGA-HNSC,5
5099,TCGA-BB-7861-01Z-00-DX1,TCGA-HNSC,6
5181,TCGA-CN-4735-01Z-00-DX1,TCGA-HNSC,7
4870,TCGA-CN-5355-01Z-00-DX1,TCGA-HNSC,8
5112,TCGA-T2-A6X0-01Z-00-DX1,TCGA-HNSC,9
5040,TCGA-UF-A7JS-01Z-00-DX1,TCGA-HNSC,0
5006,TCGA-CN-6992-01Z-00-DX1,TCGA-HNSC,1
5083,TCGA-UF-A719-01Z-00-DX1,TCGA-HNSC,2
5145,TCGA-HD-7917-01Z-00-DX1,TCGA-HNSC,3
5047,TCGA-P3-A5QE-01Z-00-DX1,TCGA-HNSC,4
4923,TCGA-CV-6945-01Z-00-DX1,TCGA-HNSC,5
5013,TCGA-CV-7102-01Z-00-DX1,TCGA-HNSC,6
4787,TCGA-BB-7871-01Z-00-DX1,TCGA-HNSC,7
4805,TCGA-CX-7219-01Z-00-DX1,TCGA-HNSC,8
4976,TCGA-CN-4736-01Z-00-DX1,TCGA-HNSC,9
5131,TCGA-D6-6824-01Z-00-DX1,TCGA-HNSC,0
5016,TCGA-UF-A7JF-01Z-00-DX1,TCGA-HNSC,1
5068,TCGA-BB-4225-01Z-00-DX1,TCGA-HNSC,2
5108,TCGA-F7-A624-01Z-00-DX1,TCGA-HNSC,3
4980,TCGA-CV-7429-01Z-00-DX1,TCGA-HNSC,4
5017,TCGA-CN-6021-01Z-00-DX1,TCGA-HNSC,5
4794,TCGA-CV-A6JO-01Z-00-DX1,TCGA-HNSC,6
5185,TCGA-QK-A6IJ-01Z-00-DX1,TCGA-HNSC,7
4778,TCGA-CV-6003-01Z-00-DX1,TCGA-HNSC,8
5167,TCGA-BA-5152-01Z-00-DX1,TCGA-HNSC,9
4852,TCGA-DQ-7590-01Z-00-DX1,TCGA-HNSC,0
5124,TCGA-CN-5373-01Z-00-DX1,TCGA-HNSC,1
5178,TCGA-HD-7753-01Z-00-DX1,TCGA-HNSC,2
4891,TCGA-BB-7870-01Z-00-DX1,TCGA-HNSC,3
4797,TCGA-T3-A92M-01Z-00-DX2,TCGA-HNSC,4
5107,TCGA-BA-A6DI-01Z-00-DX1,TCGA-HNSC,5
5086,TCGA-CQ-5324-01Z-00-DX1,TCGA-HNSC,6
5171,TCGA-CV-7097-01Z-00-DX1,TCGA-HNSC,7
5140,TCGA-QK-A8ZB-01Z-00-DX1,TCGA-HNSC,8
5062,TCGA-CV-7427-01Z-00-DX1,TCGA-HNSC,9
5129,TCGA-CV-7247-01Z-00-DX1,TCGA-HNSC,0
4730,TCGA-BA-6873-01Z-00-DX1,TCGA-HNSC,1
5130,TCGA-HD-7754-01Z-00-DX1,TCGA-HNSC,2
5080,TCGA-BB-8601-01Z-00-DX1,TCGA-HNSC,3
4734,TCGA-CV-5973-01Z-00-DX1,TCGA-HNSC,4
5019,TCGA-CN-4730-01Z-00-DX1,TCGA-HNSC,5
5156,TCGA-CV-5432-01Z-00-DX1,TCGA-HNSC,6
4771,TCGA-CV-6948-01Z-00-DX1,TCGA-HNSC,7
4919,TCGA-HD-A634-01Z-00-DX1,TCGA-HNSC,8
4832,TCGA-F7-A622-01Z-00-DX1,TCGA-HNSC,9
5027,TCGA-CV-6962-01Z-00-DX1,TCGA-HNSC,0
4987,TCGA-CX-7082-01Z-00-DX1,TCGA-HNSC,1
5014,TCGA-BA-4074-01Z-00-DX1,TCGA-HNSC,2
5116,TCGA-T2-A6WX-01Z-00-DX1,TCGA-HNSC,3
4740,TCGA-CN-5374-01Z-00-DX1,TCGA-HNSC,4
5135,TCGA-F7-A50J-01Z-00-DX1,TCGA-HNSC,5
5057,TCGA-BB-7864-01Z-00-DX1,TCGA-HNSC,6
5001,TCGA-CV-7104-01Z-00-DX1,TCGA-HNSC,7
4757,TCGA-CV-A6JZ-01Z-00-DX1,TCGA-HNSC,8
4907,TCGA-UF-A7JK-01Z-00-DX1,TCGA-HNSC,9
4954,TCGA-UF-A71B-01Z-00-DX1,TCGA-HNSC,0
4847,TCGA-BA-6871-01Z-00-DX1,TCGA-HNSC,1
4965,TCGA-CN-5367-01Z-00-DX1,TCGA-HNSC,2
4935,TCGA-CQ-6225-01Z-00-DX1,TCGA-HNSC,3
4918,TCGA-CV-A45T-01Z-00-DX1,TCGA-HNSC,4
5138,TCGA-CQ-5332-01Z-00-DX1,TCGA-HNSC,5
4737,TCGA-CV-A6JM-01Z-00-DX1,TCGA-HNSC,6
5166,TCGA-F7-8298-01Z-00-DX1,TCGA-HNSC,7
4761,TCGA-CN-5361-01Z-00-DX1,TCGA-HNSC,8
4963,TCGA-IQ-A61J-01Z-00-DX1,TCGA-HNSC,9
4839,TCGA-CV-5977-01Z-00-DX1,TCGA-HNSC,0
5177,TCGA-CV-6937-01Z-00-DX1,TCGA-HNSC,1
4883,TCGA-T3-A92M-01Z-00-DX3,TCGA-HNSC,2
4772,TCGA-CV-A464-01Z-00-DX1,TCGA-HNSC,3
5134,TCGA-CV-A6K1-01Z-00-DX1,TCGA-HNSC,4
4925,TCGA-D6-A6EQ-01Z-00-DX1,TCGA-HNSC,5
5110,TCGA-CV-A6JN-01Z-00-DX1,TCGA-HNSC,6
4739,TCGA-IQ-7631-01Z-00-DX1,TCGA-HNSC,7
4732,TCGA-D6-6826-01Z-00-DX1,TCGA-HNSC,8
4781,TCGA-CQ-7071-01Z-00-DX1,TCGA-HNSC,9
4887,TCGA-D6-6516-01Z-00-DX1,TCGA-HNSC,0
4801,TCGA-BA-5556-01Z-00-DX1,TCGA-HNSC,1
4746,TCGA-4P-AA8J-01Z-00-DX1,TCGA-HNSC,2
4799,TCGA-CV-7423-01Z-00-DX1,TCGA-HNSC,3
5039,TCGA-QK-A8ZA-01Z-00-DX1,TCGA-HNSC,4
4896,TCGA-CQ-6220-01Z-00-DX1,TCGA-HNSC,5
4855,TCGA-MZ-A7D7-01Z-00-DX1,TCGA-HNSC,6
5032,TCGA-CV-5439-01Z-00-DX1,TCGA-HNSC,7
5163,TCGA-UF-A7JH-01Z-00-DX1,TCGA-HNSC,8
4809,TCGA-UF-A7J9-01Z-00-DX1,TCGA-HNSC,9
5109,TCGA-CV-7103-01Z-00-DX1,TCGA-HNSC,0
4846,TCGA-CV-6942-01Z-00-DX1,TCGA-HNSC,1
4992,TCGA-UF-A7JV-01Z-00-DX1,TCGA-HNSC,2
5069,TCGA-CV-7433-01Z-00-DX1,TCGA-HNSC,3
4960,TCGA-CV-7101-01Z-00-DX1,TCGA-HNSC,4
4977,TCGA-D6-6517-01Z-00-DX1,TCGA-HNSC,5
4819,TCGA-D6-6825-01Z-00-DX2,TCGA-HNSC,6
5153,TCGA-CV-7254-01Z-00-DX1,TCGA-HNSC,7
4888,TCGA-CQ-6218-01Z-00-DX1,TCGA-HNSC,8
4720,TCGA-CV-7435-01Z-00-DX1,TCGA-HNSC,9
4831,TCGA-QK-A6IF-01Z-00-DX2,TCGA-HNSC,0
4760,TCGA-KU-A6H8-01Z-00-DX1,TCGA-HNSC,1
4731,TCGA-BB-7863-01Z-00-DX1,TCGA-HNSC,2
5151,TCGA-CN-4725-01Z-00-DX1,TCGA-HNSC,3
5091,TCGA-RS-A6TO-01Z-00-DX1,TCGA-HNSC,4
4718,TCGA-BA-A8YP-01Z-00-DX1,TCGA-HNSC,5
4908,TCGA-CV-A465-01Z-00-DX1,TCGA-HNSC,6
4775,TCGA-CV-7424-01Z-00-DX1,TCGA-HNSC,7
4825,TCGA-DQ-7593-01Z-00-DX1,TCGA-HNSC,8
5090,TCGA-CV-6959-01Z-00-DX1,TCGA-HNSC,9
4952,TCGA-CV-6433-01Z-00-DX1,TCGA-HNSC,0
4744,TCGA-CQ-A4CG-01Z-00-DX1,TCGA-HNSC,1
5012,TCGA-P3-A6T2-01Z-00-DX1,TCGA-HNSC,2
4869,TCGA-DQ-7595-01Z-00-DX1,TCGA-HNSC,3
4741,TCGA-C9-A47Z-01Z-00-DX1,TCGA-HNSC,4
4722,TCGA-CQ-A4CE-01Z-00-DX1,TCGA-HNSC,5
5144,TCGA-QK-A652-01Z-00-DX1,TCGA-HNSC,6
4823,TCGA-CN-4727-01Z-00-DX1,TCGA-HNSC,7
4968,TCGA-CN-6019-01Z-00-DX1,TCGA-HNSC,8
5155,TCGA-CN-A63W-01Z-00-DX1,TCGA-HNSC,9
4833,TCGA-BA-5149-01Z-00-DX1,TCGA-HNSC,0
4829,TCGA-MT-A67A-01Z-00-DX1,TCGA-HNSC,1
4924,TCGA-BA-5153-01Z-00-DX1,TCGA-HNSC,2
4872,TCGA-CV-7568-01Z-00-DX1,TCGA-HNSC,3
4962,TCGA-CV-7410-01Z-00-DX1,TCGA-HNSC,4
5064,TCGA-BB-A5HY-01Z-00-DX1,TCGA-HNSC,5
5115,TCGA-CV-7437-01Z-00-DX1,TCGA-HNSC,6
5020,TCGA-CV-7411-01Z-00-DX1,TCGA-HNSC,7
5085,TCGA-CQ-6224-01Z-00-DX1,TCGA-HNSC,8
5009,TCGA-D6-6517-01Z-00-DX2,TCGA-HNSC,9
5136,TCGA-CV-A6JU-01Z-00-DX1,TCGA-HNSC,0
4856,TCGA-CQ-6223-01Z-00-DX1,TCGA-HNSC,1
5126,TCGA-HL-7533-01Z-00-DX1,TCGA-HNSC,2
5154,TCGA-D6-A6EK-01Z-00-DX1,TCGA-HNSC,3
4964,TCGA-CQ-5326-01Z-00-DX1,TCGA-HNSC,4
5070,TCGA-F7-A61V-01Z-00-DX1,TCGA-HNSC,5
4900,TCGA-D6-A4ZB-01Z-00-DX1,TCGA-HNSC,6
5098,TCGA-CQ-6227-01Z-00-DX1,TCGA-HNSC,7
4824,TCGA-IQ-A61O-01Z-00-DX1,TCGA-HNSC,8
5172,TCGA-BB-4227-01Z-00-DX1,TCGA-HNSC,9
4860,TCGA-CQ-5330-01Z-00-DX1,TCGA-HNSC,0
4946,TCGA-D6-6515-01Z-00-DX2,TCGA-HNSC,1
4867,TCGA-TN-A7HI-01Z-00-DX1,TCGA-HNSC,2
5160,TCGA-BB-7862-01Z-00-DX1,TCGA-HNSC,3
5103,TCGA-QK-AA3K-01Z-00-DX1,TCGA-HNSC,4
4798,TCGA-CV-7418-01Z-00-DX1,TCGA-HNSC,5
5037,TCGA-BA-A6DJ-01Z-00-DX1,TCGA-HNSC,6
4880,TCGA-DQ-7588-01Z-00-DX1,TCGA-HNSC,7
4942,TCGA-D6-6823-01Z-00-DX1,TCGA-HNSC,8
4914,TCGA-CN-4740-01Z-00-DX1,TCGA-HNSC,9
4789,TCGA-CQ-6229-01Z-00-DX1,TCGA-HNSC,0
5141,TCGA-QK-A64Z-01Z-00-DX4,TCGA-HNSC,1
4943,TCGA-QK-A8Z8-01Z-00-DX1,TCGA-HNSC,2
4933,TCGA-CV-6961-01Z-00-DX1,TCGA-HNSC,3
4834,TCGA-CQ-7072-01Z-00-DX1,TCGA-HNSC,4
5127,TCGA-CV-A6K2-01Z-00-DX1,TCGA-HNSC,5
4996,TCGA-HD-8224-01Z-00-DX1,TCGA-HNSC,6
4937,TCGA-CV-7099-01Z-00-DX1,TCGA-HNSC,7
5049,TCGA-UF-A7JC-01Z-00-DX1,TCGA-HNSC,8
4911,TCGA-CV-A468-01Z-00-DX1,TCGA-HNSC,9
5120,TCGA-HD-A6HZ-01Z-00-DX1,TCGA-HNSC,0
5118,TCGA-HD-A633-01Z-00-DX1,TCGA-HNSC,1
5077,TCGA-D6-6827-01Z-00-DX1,TCGA-HNSC,2
5175,TCGA-WA-A7GZ-01Z-00-DX2,TCGA-HNSC,3
4751,TCGA-BA-A6DF-01Z-00-DX1,TCGA-HNSC,4
4854,TCGA-BB-7866-01Z-00-DX1,TCGA-HNSC,5
5079,TCGA-IQ-A61H-01Z-00-DX1,TCGA-HNSC,6
5094,TCGA-T2-A6WZ-01Z-00-DX1,TCGA-HNSC,7
4989,TCGA-CN-6013-01Z-00-DX1,TCGA-HNSC,8
4983,TCGA-CQ-5323-01Z-00-DX1,TCGA-HNSC,9
4774,TCGA-CN-A63U-01Z-00-DX1,TCGA-HNSC,0
4826,TCGA-IQ-A61K-01Z-00-DX1,TCGA-HNSC,1
4940,TCGA-MT-A67F-01Z-00-DX1,TCGA-HNSC,2
4953,TCGA-QK-A8Z9-01Z-00-DX1,TCGA-HNSC,3
4721,TCGA-BA-A6DB-01Z-00-DX1,TCGA-HNSC,4
5055,TCGA-QK-A6IF-01Z-00-DX1,TCGA-HNSC,5
5143,TCGA-CN-4734-01Z-00-DX1,TCGA-HNSC,6
4873,TCGA-CV-7238-01Z-00-DX1,TCGA-HNSC,7
4865,TCGA-CN-A63V-01Z-00-DX1,TCGA-HNSC,8
4892,TCGA-QK-A6IH-01Z-00-DX1,TCGA-HNSC,9
4899,TCGA-P3-A6T7-01Z-00-DX1,TCGA-HNSC,0
4725,TCGA-CV-5979-01Z-00-DX1,TCGA-HNSC,1
5075,TCGA-BA-4078-01Z-00-DX1,TCGA-HNSC,2
4818,TCGA-D6-A74Q-01Z-00-DX1,TCGA-HNSC,3
4796,TCGA-MT-A51X-01Z-00-DX1,TCGA-HNSC,4
4753,TCGA-CV-A45W-01Z-00-DX1,TCGA-HNSC,5
5011,TCGA-CV-7236-01Z-00-DX1,TCGA-HNSC,6
4882,TCGA-BB-A5HU-01Z-00-DX1,TCGA-HNSC,7
5157,TCGA-BA-4076-01Z-00-DX1,TCGA-HNSC,8
4990,TCGA-CV-6940-01Z-00-DX1,TCGA-HNSC,9
4913,TCGA-CN-6998-01Z-00-DX1,TCGA-HNSC,0
5088,TCGA-CN-6996-01Z-00-DX1,TCGA-HNSC,1
4944,TCGA-P3-A6SW-01Z-00-DX1,TCGA-HNSC,2
5051,TCGA-T3-A92N-01Z-00-DX1,TCGA-HNSC,3
4909,TCGA-CV-5970-01Z-00-DX1,TCGA-HNSC,4
4804,TCGA-CV-6934-01Z-00-DX1,TCGA-HNSC,5
4861,TCGA-CV-7178-01Z-00-DX1,TCGA-HNSC,6
4878,TCGA-BA-6869-01Z-00-DX1,TCGA-HNSC,7
4949,TCGA-CV-5443-01Z-00-DX1,TCGA-HNSC,8
4862,TCGA-IQ-A61E-01Z-00-DX1,TCGA-HNSC,9
4717,TCGA-CQ-6222-01Z-00-DX1,TCGA-HNSC,0
4807,TCGA-CQ-7063-01Z-00-DX1,TCGA-HNSC,1
5093,TCGA-BA-A6DD-01Z-00-DX1,TCGA-HNSC,2
4784,TCGA-D6-6516-01Z-00-DX2,TCGA-HNSC,3
5114,TCGA-CV-A6JY-01Z-00-DX1,TCGA-HNSC,4
4838,TCGA-MZ-A6I9-01Z-00-DX1,TCGA-HNSC,5
5184,TCGA-CV-5440-01Z-00-DX1,TCGA-HNSC,6
4811,TCGA-CV-7243-01Z-00-DX1,TCGA-HNSC,7
4858,TCGA-CV-A45X-01Z-00-DX1,TCGA-HNSC,8
5072,TCGA-BB-A6UM-01Z-00-DX1,TCGA-HNSC,9
5053,TCGA-WA-A7H4-01Z-00-DX2,TCGA-HNSC,0
4970,TCGA-QK-A6V9-01Z-00-DX1,TCGA-HNSC,1
4812,TCGA-DQ-5625-01Z-00-DX1,TCGA-HNSC,2
5005,TCGA-CN-6012-01Z-00-DX1,TCGA-HNSC,3
4783,TCGA-T2-A6X2-01Z-00-DX1,TCGA-HNSC,4
4738,TCGA-CN-A642-01Z-00-DX1,TCGA-HNSC,5
4752,TCGA-CV-7248-01Z-00-DX1,TCGA-HNSC,6
4859,TCGA-P3-A6T6-01Z-00-DX1,TCGA-HNSC,7
4837,TCGA-CN-6010-01Z-00-DX1,TCGA-HNSC,8
4898,TCGA-CV-6933-01Z-00-DX1,TCGA-HNSC,9
4917,TCGA-UF-A7JO-01Z-00-DX1,TCGA-HNSC,0
4897,TCGA-CV-6941-01Z-00-DX1,TCGA-HNSC,1
4782,TCGA-D6-6515-01Z-00-DX1,TCGA-HNSC,2
4961,TCGA-CV-7440-01Z-00-DX1,TCGA-HNSC,3
5048,TCGA-CN-5363-01Z-00-DX1,TCGA-HNSC,4
5002,TCGA-CX-7086-01Z-00-DX1,TCGA-HNSC,5
4995,TCGA-CV-5430-01Z-00-DX1,TCGA-HNSC,6
5046,TCGA-BA-6868-01Z-00-DX1,TCGA-HNSC,7
5056,TCGA-CQ-A4CB-01Z-00-DX1,TCGA-HNSC,8
5089,TCGA-DQ-7596-01Z-00-DX1,TCGA-HNSC,9
4981,TCGA-CX-7085-01Z-00-DX1,TCGA-HNSC,0
4840,TCGA-HD-8314-01Z-00-DX1,TCGA-HNSC,1
4999,TCGA-BA-4075-01Z-00-DX1,TCGA-HNSC,2
4938,TCGA-CV-7100-01Z-00-DX1,TCGA-HNSC,3
5111,TCGA-IQ-A61G-01Z-00-DX1,TCGA-HNSC,4
4934,TCGA-DQ-7592-01Z-00-DX1,TCGA-HNSC,5
4844,TCGA-CQ-5333-01Z-00-DX1,TCGA-HNSC,6
5113,TCGA-CV-7090-01Z-00-DX1,TCGA-HNSC,7
4986,TCGA-CQ-5334-01Z-00-DX1,TCGA-HNSC,8
5025,TCGA-CV-5436-01Z-00-DX1,TCGA-HNSC,9
5071,TCGA-CV-7253-01Z-00-DX1,TCGA-HNSC,0
5133,TCGA-CN-6997-01Z-00-DX1,TCGA-HNSC,1
5050,TCGA-D6-8569-01Z-00-DX2,TCGA-HNSC,2
5159,TCGA-DQ-5629-01Z-00-DX1,TCGA-HNSC,3
5061,TCGA-CV-7438-01Z-00-DX1,TCGA-HNSC,4
5036,TCGA-CV-6938-01Z-00-DX1,TCGA-HNSC,5
4827,TCGA-CQ-5325-01Z-00-DX1,TCGA-HNSC,6
4894,TCGA-DQ-7591-01Z-00-DX1,TCGA-HNSC,7
5004,TCGA-CV-6950-01Z-00-DX1,TCGA-HNSC,8
5035,TCGA-TN-A7HJ-01Z-00-DX1,TCGA-HNSC,9
5026,TCGA-CV-6953-01Z-00-DX1,TCGA-HNSC,0
5169,TCGA-CV-A6JT-01Z-00-DX1,TCGA-HNSC,1
5123,TCGA-CN-4733-01Z-00-DX1,TCGA-HNSC,2
4948,TCGA-CN-A641-01Z-00-DX1,TCGA-HNSC,3
5162,TCGA-CV-5966-01Z-00-DX1,TCGA-HNSC,4
4879,TCGA-CN-4728-01Z-00-DX1,TCGA-HNSC,5
4851,TCGA-HD-7229-01Z-00-DX1,TCGA-HNSC,6
4912,TCGA-CN-6020-01Z-00-DX1,TCGA-HNSC,7
4973,TCGA-CV-6951-01Z-00-DX1,TCGA-HNSC,8
4947,TCGA-CV-7183-01Z-00-DX1,TCGA-HNSC,9
4830,TCGA-P3-A6SX-01Z-00-DX1,TCGA-HNSC,0
4835,TCGA-CN-6024-01Z-00-DX1,TCGA-HNSC,1
5044,TCGA-CX-A4AQ-01Z-00-DX1,TCGA-HNSC,2
4939,TCGA-T3-A92M-01Z-00-DX1,TCGA-HNSC,3
5096,TCGA-F7-A61S-01Z-00-DX1,TCGA-HNSC,4
5033,TCGA-IQ-A6SH-01Z-00-DX1,TCGA-HNSC,5
4842,TCGA-CQ-A4C9-01Z-00-DX1,TCGA-HNSC,6
5000,TCGA-CV-A45U-01Z-00-DX1,TCGA-HNSC,7
5105,TCGA-CV-7434-01Z-00-DX1,TCGA-HNSC,8
4822,TCGA-D6-A6EN-01Z-00-DX1,TCGA-HNSC,9
5101,TCGA-CV-A6JE-01Z-00-DX1,TCGA-HNSC,0
5022,TCGA-WA-A7H4-01Z-00-DX1,TCGA-HNSC,1
4848,TCGA-CV-7413-01Z-00-DX1,TCGA-HNSC,2
5076,TCGA-CN-5358-01Z-00-DX1,TCGA-HNSC,3
4759,TCGA-IQ-A61I-01Z-00-DX1,TCGA-HNSC,4
5149,TCGA-CQ-7069-01Z-00-DX1,TCGA-HNSC,5
4780,TCGA-CV-6954-01Z-00-DX1,TCGA-HNSC,6
4998,TCGA-CN-4737-01Z-00-DX1,TCGA-HNSC,7
4800,TCGA-H7-A6C4-01Z-00-DX1,TCGA-HNSC,8
4957,TCGA-P3-A6T4-01Z-00-DX1,TCGA-HNSC,9
4901,TCGA-CV-6952-01Z-00-DX1,TCGA-HNSC,0
4874,TCGA-BB-4217-01Z-00-DX1,TCGA-HNSC,1
4727,TCGA-CQ-A4C7-01Z-00-DX1,TCGA-HNSC,2
4750,TCGA-CN-6016-01Z-00-DX1,TCGA-HNSC,3
4743,TCGA-QK-AA3J-01Z-00-DX1,TCGA-HNSC,4
4885,TCGA-CV-A45R-01Z-00-DX1,TCGA-HNSC,5
4857,TCGA-DQ-7594-01Z-00-DX1,TCGA-HNSC,6
5092,TCGA-CV-7414-01Z-00-DX1,TCGA-HNSC,7
5038,TCGA-CN-4742-01Z-00-DX1,TCGA-HNSC,8
4936,TCGA-QK-A6VB-01Z-00-DX1,TCGA-HNSC,9
4810,TCGA-CN-4738-01Z-00-DX1,TCGA-HNSC,0
4766,TCGA-CV-5976-01Z-00-DX1,TCGA-HNSC,1
4955,TCGA-F7-8489-01Z-00-DX1,TCGA-HNSC,2
5067,TCGA-CV-5444-01Z-00-DX1,TCGA-HNSC,3
5073,TCGA-CV-A45Y-01Z-00-DX1,TCGA-HNSC,4
4893,TCGA-CN-5369-01Z-00-DX1,TCGA-HNSC,5
4756,TCGA-CV-A461-01Z-00-DX1,TCGA-HNSC,6
5082,TCGA-QK-A6VC-01Z-00-DX1,TCGA-HNSC,7
4921,TCGA-CV-A45Q-01Z-00-DX1,TCGA-HNSC,8
4997,TCGA-BA-7269-01Z-00-DX1,TCGA-HNSC,9
4969,TCGA-D6-A6EO-01Z-00-DX1,TCGA-HNSC,0
5106,TCGA-UF-A7JJ-01Z-00-DX1,TCGA-HNSC,1
4719,TCGA-CV-6939-01Z-00-DX1,TCGA-HNSC,2
4971,TCGA-F7-7848-01Z-00-DX1,TCGA-HNSC,3
5139,TCGA-HD-8634-01Z-00-DX1,TCGA-HNSC,4
4815,TCGA-CQ-7065-01Z-00-DX1,TCGA-HNSC,5
4941,TCGA-CN-5365-01Z-00-DX1,TCGA-HNSC,6
5119,TCGA-CV-5971-01Z-00-DX1,TCGA-HNSC,7
4928,TCGA-CN-6022-01Z-00-DX1,TCGA-HNSC,8
4886,TCGA-BB-4228-01Z-00-DX1,TCGA-HNSC,9
4813,TCGA-BA-A6DE-01Z-00-DX1,TCGA-HNSC,0
5007,TCGA-CN-4726-01Z-00-DX1,TCGA-HNSC,1
4930,TCGA-CV-A6K0-01Z-00-DX1,TCGA-HNSC,2
4776,TCGA-CN-A640-01Z-00-DX1,TCGA-HNSC,3
4762,TCGA-D6-A6EM-01Z-00-DX1,TCGA-HNSC,4
4747,TCGA-CV-6935-01Z-00-DX1,TCGA-HNSC,5
4982,TCGA-CN-6989-01Z-00-DX1,TCGA-HNSC,6
5042,TCGA-BB-8596-01Z-00-DX1,TCGA-HNSC,7
4915,TCGA-CN-5364-01Z-00-DX1,TCGA-HNSC,8
5137,TCGA-CV-7430-01Z-00-DX1,TCGA-HNSC,9
4742,TCGA-QK-A64Z-01Z-00-DX2,TCGA-HNSC,0
5084,TCGA-CV-A45P-01Z-00-DX1,TCGA-HNSC,1
4945,TCGA-BB-4223-01Z-00-DX1,TCGA-HNSC,2
4975,TCGA-CV-5978-01Z-00-DX1,TCGA-HNSC,3
5003,TCGA-CN-6988-01Z-00-DX1,TCGA-HNSC,4
4877,TCGA-CN-A63Y-01Z-00-DX1,TCGA-HNSC,5
5117,TCGA-BB-A5HZ-01Z-00-DX1,TCGA-HNSC,6
4853,TCGA-CV-7089-01Z-00-DX1,TCGA-HNSC,7
4777,TCGA-CV-5435-01Z-00-DX1,TCGA-HNSC,8
4850,TCGA-IQ-A6SG-01Z-00-DX1,TCGA-HNSC,9
4843,TCGA-CV-7095-01Z-00-DX1,TCGA-HNSC,0
5164,TCGA-KU-A66T-01Z-00-DX1,TCGA-HNSC,1
4723,TCGA-UF-A7JT-01Z-00-DX1,TCGA-HNSC,2
5041,TCGA-P3-A6T0-01Z-00-DX1,TCGA-HNSC,3
5152,TCGA-MT-A67G-01Z-00-DX1,TCGA-HNSC,4
4779,TCGA-DQ-5631-01Z-00-DX1,TCGA-HNSC,5
5015,TCGA-BA-5558-01Z-00-DX1,TCGA-HNSC,6
4729,TCGA-CQ-7067-01Z-00-DX1,TCGA-HNSC,7
4871,TCGA-CV-7407-01Z-00-DX1,TCGA-HNSC,8
4755,TCGA-CQ-7068-01Z-00-DX1,TCGA-HNSC,9
5148,TCGA-CN-6011-01Z-00-DX1,TCGA-HNSC,0
5097,TCGA-D6-8568-01Z-00-DX2,TCGA-HNSC,1
4931,TCGA-C9-A480-01Z-00-DX1,TCGA-HNSC,2
4994,TCGA-CN-6017-01Z-00-DX1,TCGA-HNSC,3
5125,TCGA-WA-A7GZ-01Z-00-DX1,TCGA-HNSC,4
5121,TCGA-CN-A63T-01Z-00-DX1,TCGA-HNSC,5
5052,TCGA-D6-8568-01Z-00-DX1,TCGA-HNSC,6
4951,TCGA-CV-5442-01Z-00-DX1,TCGA-HNSC,7
4922,TCGA-HD-A6I0-01Z-00-DX1,TCGA-HNSC,8
4927,TCGA-CN-6994-01Z-00-DX1,TCGA-HNSC,9
5010,TCGA-HD-7832-01Z-00-DX1,TCGA-HNSC,0
5146,TCGA-RS-A6TP-01Z-00-DX1,TCGA-HNSC,1
4966,TCGA-P3-A5Q6-01Z-00-DX1,TCGA-HNSC,2
5176,TCGA-BB-7872-01Z-00-DX1,TCGA-HNSC,3
5147,TCGA-QK-A8Z7-01Z-00-DX1,TCGA-HNSC,4
5018,TCGA-P3-A6T3-01Z-00-DX1,TCGA-HNSC,5
5065,TCGA-CV-6960-01Z-00-DX1,TCGA-HNSC,6
4984,TCGA-D6-6823-01Z-00-DX2,TCGA-HNSC,7
4916,TCGA-UF-A718-01Z-00-DX1,TCGA-HNSC,8
4876,TCGA-HD-A4C1-01Z-00-DX1,TCGA-HNSC,9
4758,TCGA-CN-4723-01Z-00-DX1,TCGA-HNSC,0
4932,TCGA-P3-A6T8-01Z-00-DX1,TCGA-HNSC,1
4905,TCGA-CN-5359-01Z-00-DX1,TCGA-HNSC,2
5024,TCGA-BA-6870-01Z-00-DX1,TCGA-HNSC,3
4974,TCGA-CV-A45O-01Z-00-DX1,TCGA-HNSC,4
4820,TCGA-CV-6956-01Z-00-DX1,TCGA-HNSC,5
4768,TCGA-UF-A71D-01Z-00-DX1,TCGA-HNSC,6
5104,TCGA-CN-5360-01Z-00-DX1,TCGA-HNSC,7
4716,TCGA-P3-A5Q5-01Z-00-DX1,TCGA-HNSC,8
5132,TCGA-CV-7252-01Z-00-DX1,TCGA-HNSC,9
5170,TCGA-D6-A6ES-01Z-00-DX1,TCGA-HNSC,0
4764,TCGA-BA-5557-01Z-00-DX1,TCGA-HNSC,1
4795,TCGA-UF-A7JD-01Z-00-DX1,TCGA-HNSC,2
4920,TCGA-HD-8635-01Z-00-DX1,TCGA-HNSC,3
4749,TCGA-DQ-5630-01Z-00-DX1,TCGA-HNSC,4
4978,TCGA-BA-5151-01Z-00-DX1,TCGA-HNSC,5
5081,TCGA-BA-5559-01Z-00-DX1,TCGA-HNSC,6
4806,TCGA-CN-4741-01Z-00-DX1,TCGA-HNSC,7
5054,TCGA-CN-6018-01Z-00-DX1,TCGA-HNSC,8
5161,TCGA-CV-A460-01Z-00-DX1,TCGA-HNSC,9
4767,TCGA-CQ-A4CI-01Z-00-DX1,TCGA-HNSC,0
5060,TCGA-D6-6825-01Z-00-DX1,TCGA-HNSC,1
4979,TCGA-BA-A6DA-01Z-00-DX1,TCGA-HNSC,2
4956,TCGA-CV-6436-01Z-00-DX1,TCGA-HNSC,3
